,grid1-loss-prophet-daily,grid1-loss-prophet-pred,grid1-loss-prophet-trend,grid1-loss-prophet-weekly,grid1-loss-prophet-yearly,grid2-loss-prophet-daily,grid2-loss-prophet-pred,grid2-loss-prophet-trend,grid2-loss-prophet-weekly,grid2-loss-prophet-yearly,grid3-loss-prophet-pred,grid3-loss-prophet-trend,grid3-loss-prophet-weekly,grid3-loss-prophet-yearly
7893,-0.9970889999999999,16.9394,18.8383,0.43391599999999997,-1.3357,-0.13805,9.99194,15.2238,0.0932939,-5.18709,,,,
7894,-1.97315,15.9654,18.8385,0.426825,-1.32686,-0.315418,9.81911,15.2246,0.0945581,-5.18459,,,,
7895,-2.76323,15.2883,19.1076,0.42294,-1.47899,-0.46287700000000004,9.46996,14.635,0.0939426,-4.796119999999999,,,,
7896,-3.3567,14.6952,19.108,0.41387299999999994,-1.47002,-0.581461,9.35449,14.636,0.0943306,-4.79437,,,,
7897,-3.74146,14.3091,19.1084,0.40315500000000004,-1.4610299999999998,-0.660956,9.277619999999999,14.637,0.09422180000000001,-4.792619999999999,,,,
7898,-3.7732,14.2741,19.1088,0.390473,-1.45202,-0.661382,9.27929,14.638,0.09356569999999999,-4.7908599999999995,,,,
7899,-3.2349900000000003,14.8067,19.1092,0.37551599999999996,-1.443,-0.5365310000000001,9.40564,14.6389,0.0923137,-4.78909,,,,
7900,-2.05207,15.9815,19.1096,0.357981,-1.43397,-0.282325,9.66072,14.6399,0.0904197,-4.78731,,,,
7901,-0.466836,17.5558,19.11,0.337577,-1.42493,0.036075300000000005,9.97931,14.6409,0.0878405,-4.78552,,,,
7902,1.0210299999999999,19.0296,19.1104,0.314029,-1.41587,0.31046799999999997,10.2532,14.6419,0.08453630000000001,-4.78373,,,,
7903,1.9427299999999998,19.9338,19.1108,0.287079,-1.4068,0.453978,10.3954,14.6429,0.08047130000000001,-4.78193,,,,
7904,2.15493,20.1249,19.1112,0.256496,-1.39772,0.452554,10.3919,14.6439,0.07561380000000001,-4.78012,,,,
7905,1.89857,19.8436,19.1116,0.22207399999999997,-1.38862,0.362605,10.2991,14.6448,0.06993660000000002,-4.7783,,,,
7906,1.57968,19.4958,19.112000000000002,0.183639,-1.37951,0.26072,10.1935,14.6458,0.06341770000000001,-4.77647,,,,
7907,1.46668,19.3497,19.1124,0.14105,-1.37039,0.19128299999999998,10.1195,14.6468,0.0560404,-4.77464,,,,
7908,1.55443,19.4001,19.1128,0.094203,-1.3612600000000001,0.154028,10.0768,14.6478,0.0477939,-4.7728,,,,
7909,1.67477,19.4788,19.1131,0.043034699999999995,-1.35212,0.132275,10.0488,14.6488,0.0386729,-4.77095,,,,
7910,1.7076099999999999,19.4657,19.1135,-0.0124773,-1.34296,0.125029,10.0344,14.6498,0.0286788,-4.7691,,,,
7911,1.6773200000000001,19.3852,19.1139,-0.0723116,-1.33379,0.148077,10.0494,14.6508,0.0178192,-4.7672300000000005,,,,
7912,1.6613099999999998,19.3146,19.1143,-0.136402,-1.32461,0.205796,10.0983,14.6517,0.00610831,-4.76536,,,,
7913,1.63595,19.2306,19.1147,-0.20463499999999998,-1.31542,0.267911,10.1507,14.6527,-0.00643305,-4.76349,,,,
7914,1.44133,18.9734,19.1151,-0.276854,-1.30621,0.280723,10.152999999999999,14.6537,-0.0197772,-4.7616,,,,
7915,0.911489,18.3771,19.1155,-0.352852,-1.297,0.20606999999999998,10.0672,14.6547,-0.033889800000000005,-4.75971,,,,
7916,0.038101800000000005,17.4339,19.1159,-0.432381,-1.28777,0.051407299999999996,9.90054,14.6557,-0.048729699999999994,-4.75781,,,,
7917,-1.001,16.3216,19.1163,-0.515143,-1.27853,-0.13790999999999998,9.69859,14.6567,-0.06424919999999999,-4.75591,,,,
7918,-1.97645,15.2702,19.1167,-0.6008020000000001,-1.26928,-0.315558,9.50769,14.6576,-0.0803943,-4.75399,,,,
7919,-2.76275,14.2394,18.8564,-0.696144,-1.15816,-0.46229799999999993,9.33726,16.9158,-0.102876,-7.01335,,,,
7920,-3.35655,13.5642,18.8567,-0.787003,-1.14894,-0.580624,9.204239999999999,16.9171,-0.12079300000000001,-7.0114399999999995,,,,
7921,-3.7418199999999997,13.0959,18.8569,-0.8794709999999999,-1.13972,-0.659921,9.109860000000001,16.9184,-0.13911300000000001,-7.009510000000001,,,,
7922,-3.77409,12.9796,18.8572,-0.973057,-1.13048,-0.660117,9.09426,16.9197,-0.157753,-7.0075899999999995,,,,
7923,-3.23647,13.4325,18.8574,-1.06724,-1.12123,-0.535203,9.20355,16.921,-0.176626,-7.00565,,,,
7924,-2.0542,14.53,18.8577,-1.16149,-1.1119700000000001,-0.28139200000000003,9.4416,16.9223,-0.19564,-7.003710000000001,,,,
7925,-0.46933400000000003,16.0307,18.8579,-1.25524,-1.10269,0.0361464,9.74333,16.9236,-0.21470100000000003,-7.001760000000001,,,,
7926,1.0190000000000001,17.4359,18.8582,-1.34791,-1.09341,0.309623,10.0011,16.925,-0.23371,-6.999810000000001,,,,
7927,1.94212,18.2775,18.8585,-1.4389299999999998,-1.08412,0.452705,10.1286,16.9263,-0.25256999999999996,-6.997839999999999,,,,
7928,2.1560099999999998,18.4122,18.8587,-1.5277100000000001,-1.07481,0.45154099999999997,10.1121,16.9276,-0.271177,-6.9958800000000005,,,,
7929,1.90047,18.0803,18.859,-1.61365,-1.0655,0.362203,10.0078,16.9289,-0.28943,-6.9939,,,,
7930,1.58087,17.6877,18.8592,-1.69618,-1.05617,0.260707,9.89175,16.9302,-0.307226,-6.99193,,,,
7931,1.46613,17.504,18.8595,-1.77473,-1.04683,0.191156,9.80826,16.9315,-0.324463,-6.98994,,,,
7932,1.5524799999999999,17.526,18.8597,-1.84875,-1.03748,0.153543,9.75737,16.9328,-0.341042,-6.98795,,,,
7933,1.6730200000000002,17.5872,18.86,-1.9177099999999998,-1.0281200000000001,0.131712,9.72302,16.9341,-0.356863,-6.98595,,,,
7934,1.70766,17.567999999999998,18.8602,-1.98111,-1.01876,0.124922,9.70458,16.9354,-0.37183,-6.98395,,,,
7935,1.6796,17.4922,18.8605,-2.03848,-1.00938,0.14865799999999998,9.71761,16.9367,-0.385852,-6.98194,,,,
7936,1.66474,17.4361,18.8608,-2.08938,-0.9999879999999999,0.206698,9.76598,16.9381,-0.39884000000000003,-6.97993,,,,
7937,1.63884,17.3758,18.861,-2.13342,-0.99059,0.268418,9.81916,16.9394,-0.41071,-6.9779100000000005,,,,
7938,1.4426299999999999,17.1525,18.8613,-2.17026,-0.981181,0.280358,9.82376,16.9407,-0.421385,-6.97588,,,,
7939,0.9113620000000001,16.6015,18.8615,-2.19958,-0.9717629999999999,0.20498200000000003,9.74232,16.942,-0.430791,-6.97385,,,,
7940,0.0375236,15.7158,18.8618,-2.22114,-0.962334,0.0502328,9.58284,16.9433,-0.43886400000000003,-6.97182,,,,
7941,-1.0011700000000001,14.6732,18.862000000000002,-2.23474,-0.9528969999999999,-0.138558,9.39072,16.9446,-0.44554499999999997,-6.96978,,,,
7942,-1.9760799999999998,13.7025,18.8623,-2.24023,-0.94345,-0.315492,9.2119,16.9459,-0.45078199999999996,-6.96773,,,,
7943,-2.76253,12.605,18.250999999999998,-2.24915,-0.6342909999999999,-0.46222799999999997,9.07644,20.7442,-0.460374,-10.7452,,,,
7944,-3.3555900000000003,12.030999999999999,18.2509,-2.23926,-0.6250180000000001,-0.5806640000000001,8.95915,20.7464,-0.46294399999999997,-10.7436,,,,
7945,-3.74019,11.6738,18.2508,-2.22112,-0.615735,-0.660051,8.882489999999999,20.7485,-0.463941,-10.742,,,,
7946,-3.7726,11.6769,18.2507,-2.1947799999999997,-0.606441,-0.660346,8.886519999999999,20.7506,-0.46334200000000003,-10.7404,,,,
7947,-3.23637,12.2568,18.2507,-2.16038,-0.597137,-0.535617,9.01718,20.7527,-0.461136,-10.7388,,,,
7948,-2.05635,13.4883,18.2506,-2.1181200000000002,-0.587823,-0.282098,9.27824,20.7548,-0.457318,-10.7372,,,,
7949,-0.47361899999999996,15.1302,18.2505,-2.06822,-0.5785,0.0351514,9.60465,20.7569,-0.451895,-10.7355,,,,
7950,1.0137399999999999,16.684,18.2504,-2.01097,-0.569166,0.30852199999999996,9.88877,20.759,-0.444881,-10.7339,,,,
7951,1.9373900000000002,17.6812,18.2503,-1.9467299999999998,-0.559823,0.451783,10.0443,20.7612,-0.4363,-10.7323,,,,
7952,2.15282,17.9767,18.2503,-1.8758700000000001,-0.55047,0.451,10.0574,20.7633,-0.42618500000000004,-10.7307,,,,
7953,1.8989,17.8091,18.2502,-1.79883,-0.541108,0.362034,9.98381,20.7654,-0.414576,-10.729000000000001,,,,
7954,1.58027,17.5826,18.2501,-1.71605,-0.531736,0.260734,9.89931,20.7675,-0.401523,-10.7274,,,,
7955,1.46587,17.5655,18.25,-1.62805,-0.522355,0.191215,9.84798,20.7696,-0.38708200000000004,-10.7258,,,,
7956,1.55243,17.754,18.2499,-1.53535,-0.512965,0.15364,9.82992,20.7717,-0.371318,-10.7241,,,,
7957,1.6735400000000002,17.9813,18.2498,-1.43851,-0.503566,0.132004,9.82905,20.7739,-0.35430300000000003,-10.7225,,,,
7958,1.7091900000000002,18.1267,18.2498,-1.33808,-0.49415699999999996,0.125552,9.84454,20.776,-0.33611599999999997,-10.7209,,,,
7959,1.6822,18.2125,18.2497,-1.23465,-0.48473999999999995,0.149592,9.89161,20.7781,-0.316839,-10.7192,,,,
7960,1.66802,18.3135,18.2496,-1.1288200000000002,-0.475314,0.207708,9.97377,20.7802,-0.296562,-10.7176,,,,
7961,1.64221,18.4047,18.2495,-1.0211700000000001,-0.465879,0.269241,10.0602,20.7823,-0.27538,-10.7159,,,,
7962,1.4455200000000001,18.3262,18.2494,-0.9123110000000001,-0.45643500000000004,0.28087399999999996,10.0976,20.7844,-0.25339,-10.7143,,,,
7963,0.9134329999999999,17.913,18.2493,-0.802814,-0.446983,0.205256,10.0485,20.7866,-0.230694,-10.7126,,,,
7964,0.038662300000000004,17.1571,18.2493,-0.693257,-0.43752299999999994,0.050414099999999996,9.9207,20.7887,-0.207396,-10.710999999999999,,,,
7965,-1.0008299999999999,16.2361,18.2492,-0.5841970000000001,-0.428054,-0.13838,9.75946,20.7908,-0.183602,-10.7093,,,,
7966,-1.97612,15.3782,18.2491,-0.47616800000000004,-0.418576,-0.315336,9.61046,20.7929,-0.15942,-10.7077,,,,
7967,-2.77029,15.2941,19.5875,-0.35740700000000003,-1.16571,-0.466404,9.26602,14.9627,-0.130397,-5.0999,,,,
7968,-3.36438,14.8171,19.5881,-0.250934,-1.15567,-0.583246,9.176860000000001,14.9633,-0.10573199999999999,-5.0975,,,,
7969,-3.74936,14.5467,19.5886,-0.146984,-1.14562,-0.661421,9.1264,14.964,-0.08103610000000001,-5.09511,,,,
7970,-3.78075,14.6269,19.5892,-0.0459891,-1.1355600000000001,-0.661177,9.15429,14.9646,-0.0564144,-5.09271,,,,
7971,-3.2416400000000003,15.2743,19.5897,0.05166130000000001,-1.1254899999999999,-0.536189,9.30675,14.9652,-0.0319712,-5.0903,,,,
7972,-2.05747,16.563,19.5903,0.145617,-1.11542,-0.282204,9.58793,14.9658,-0.00780736,-5.08789,,,,
7973,-0.470783,18.2503,19.5909,0.235571,-1.10535,0.035746,9.9327,14.9665,0.015980200000000003,-5.0854800000000004,,,,
7974,1.01875,19.8362,19.5914,0.321262,-1.09527,0.309656,10.232999999999999,14.9671,0.03929880000000001,-5.083069999999999,,,,
7975,1.9422700000000002,20.8515,19.592,0.402472,-1.08518,0.452974,10.4021,14.9677,0.062060300000000006,-5.08066,,,,
7976,2.15605,21.1525,19.5925,0.47903,-1.0750899999999999,0.45193,10.4262,14.9683,0.0841821,-5.07824,,,,
7977,1.90047,20.9794,19.5931,0.55081,-1.0649899999999999,0.362883,10.3616,14.969000000000001,0.10558699999999999,-5.07581,,,,
7978,1.5812899999999999,20.7378,19.5936,0.617732,-1.0548799999999998,0.261992,10.2844,14.9696,0.12620399999999998,-5.07339,,,,
7979,1.46754,20.6967,19.5942,0.679757,-1.04477,0.193141,10.2383,14.9702,0.145967,-5.0709599999999995,,,,
7980,1.55532,20.8523,19.5947,0.736891,-1.0346600000000001,0.15595499999999998,10.2231,14.9708,0.16481800000000002,-5.06853,,,,
7981,1.6775400000000003,21.0375,19.5953,0.789179,-1.02454,0.134163,10.2222,14.9714,0.182706,-5.0661,,,,
7982,1.7140099999999998,21.1322,19.5959,0.8367049999999999,-1.01442,0.12732100000000002,10.2353,14.9721,0.19958399999999998,-5.06367,,,,
7983,1.6876099999999998,21.1593,19.5964,0.8795870000000001,-1.00429,0.151305,10.2782,14.9727,0.215415,-5.06123,,,,
7984,1.67373,21.1945,19.597,0.917975,-0.99415,0.209853,10.3545,14.9733,0.23016599999999998,-5.0588,,,,
7985,1.64747,21.213,19.5975,0.95205,-0.9840110000000001,0.271731,10.4331,14.9739,0.243813,-5.05635,,,,
7986,1.4492200000000002,21.0554,19.5981,0.982017,-0.973866,0.282738,10.4597,14.9746,0.256336,-5.05391,,,,
7987,0.9145139999999999,20.5575,19.5986,1.0081,-0.963717,0.205173,10.3966,14.9752,0.267725,-5.05147,,,,
7988,0.0367548,19.7129,19.5992,1.03055,-0.9535629999999999,0.0477119,10.2525,14.9758,0.277973,-5.04902,,,,
7989,-1.00534,18.7006,19.5997,1.0496299999999998,-0.9434049999999999,-0.143102,10.0738,14.9764,0.28708,-5.0465800000000005,,,,
7990,-1.9825099999999998,17.7501,19.6003,1.06559,-0.933242,-0.32053000000000004,9.90746,14.9771,0.295054,-5.04413,,,,
7991,-2.77691,17.6231,20.8842,1.09205,-1.57619,-0.46809799999999996,9.757639999999999,16.8411,0.30299499999999996,-6.9183699999999995,,,,
7992,-3.3726,17.0519,20.8853,1.10467,-1.5654,-0.5849770000000001,9.64897,16.8406,0.308187,-6.914789999999999,,,,
7993,-3.7583,16.6884,20.8864,1.11497,-1.5546,-0.6626449999999999,9.5784,16.84,0.312269,-6.9112100000000005,,,,
7994,-3.7886699999999998,16.6782,20.8875,1.1231799999999998,-1.5438,-0.661194,9.58587,16.8394,0.315272,-6.90764,,,,
7995,-3.24658,17.2385,20.8885,1.12957,-1.5330000000000001,-0.534675,9.717360000000001,16.8389,0.317231,-6.90406,,,,
7996,-2.05844,18.4434,20.8896,1.13437,-1.52219,-0.279495,9.9765,16.8383,0.318185,-6.90049,,,,
7997,-0.468488,20.0487,20.8907,1.13781,-1.51139,0.0388971,10.2979,16.8377,0.318177,-6.89693,,,,
7998,1.02234,21.5537,20.8918,1.14009,-1.50058,0.312635,10.5737,16.8372,0.317252,-6.89337,,,,
7999,1.9451900000000002,22.4897,20.8929,1.1414,-1.48977,0.45566,10.7179,16.8366,0.31546,-6.889810000000001,,,,
8000,2.15754,22.7145,20.894000000000002,1.14192,-1.47896,0.454529,10.7172,16.8361,0.31285,-6.88625,,,,
8001,1.90116,22.4699,20.8951,1.1417899999999999,-1.46815,0.365437,10.6277,16.8355,0.309475,-6.8827,,,,
8002,1.58245,22.1625,20.8962,1.14116,-1.4573399999999999,0.26407600000000003,10.5252,16.8349,0.30538899999999997,-6.879160000000001,,,,
8003,1.46999,22.0609,20.8973,1.14012,-1.44652,0.19408499999999998,10.4535,16.8344,0.300645,-6.875610000000001,,,,
8004,1.55902,22.1605,20.8984,1.13876,-1.43571,0.155394,10.4124,16.8338,0.295298,-6.87208,,,,
8005,1.68195,22.2937,20.8995,1.13714,-1.42489,0.132408,10.3865,16.8332,0.289403,-6.868539999999999,,,,
8006,1.7187,22.3405,20.9006,1.13532,-1.41408,0.125175,10.3759,16.8327,0.283015,-6.865010000000001,,,,
8007,1.6925,22.3242,20.9017,1.1333,-1.40326,0.14948399999999998,10.3963,16.8321,0.27618899999999996,-6.861489999999999,,,,
8008,1.67872,22.3202,20.9028,1.1311,-1.39244,0.208536,10.4511,16.8316,0.268977,-6.85797,,,,
8009,1.6520700000000001,22.303,20.9039,1.12869,-1.38162,0.270593,10.5086,16.831,0.261432,-6.85445,,,,
8010,1.45255,22.1128,20.905,1.12605,-1.37079,0.28139200000000003,10.5145,16.8304,0.253606,-6.85094,,,,
8011,0.915809,21.585,20.906,1.1231200000000001,-1.3599700000000001,0.203543,10.4315,16.8299,0.245547,-6.84743,,,,
8012,0.0357685,20.7136,20.9071,1.11985,-1.34915,0.0460127,10.2687,16.8293,0.237304,-6.84393,,,,
8013,-1.00839,19.6777,20.9082,1.11616,-1.33833,-0.14469100000000001,10.0726,16.8288,0.22892300000000002,-6.8404300000000005,,,,
8014,-1.98738,18.7064,20.9093,1.11198,-1.3275,-0.32208400000000004,9.889610000000001,16.8282,0.22044899999999998,-6.836939999999999,,,,
8015,-2.78555,18.408,21.6969,1.12306,-1.62636,-0.46770200000000006,9.57056,13.6654,0.207851,-3.835,,,,
8016,-3.3807,17.822,21.6983,1.11956,-1.61517,-0.587222,9.445689999999999,13.6655,0.199602,-3.83218,,,,
8017,-3.7658099999999997,17.4452,21.6997,1.11522,-1.60398,-0.667067,9.36055,13.6656,0.191416,-3.82935,,,,
8018,-3.7950199999999996,17.4233,21.7012,1.10996,-1.5927799999999999,-0.666326,9.3561,13.6656,0.183329,-3.82652,,,,
8019,-3.25042,17.9742,21.7026,1.1036700000000002,-1.5816,-0.53901,9.47836,13.6657,0.175371,-3.82369,,,,
8020,-2.05849,19.1714,21.704,1.09627,-1.57041,-0.282429,9.730039999999999,13.6658,0.167573,-3.8208599999999997,,,,
8021,-0.46478,20.7691,21.7055,1.0876700000000001,-1.55922,0.0369122,10.0447,13.6658,0.159962,-3.8180300000000003,,,,
8022,1.02804,22.2647,21.7069,1.07782,-1.5480399999999999,0.310776,10.314,13.6659,0.152563,-3.8152,,,,
8023,1.9504599999999999,23.1886,21.7083,1.06666,-1.5368600000000001,0.453586,10.4526,13.665999999999999,0.145398,-3.8123699999999996,,,,
8024,2.1609700000000003,23.3992,21.7098,1.05415,-1.52568,0.45264499999999996,10.4476,13.665999999999999,0.13849,-3.80954,,,,
8025,1.90315,23.1401,21.7112,1.0402799999999999,-1.5145,0.36442800000000003,10.3557,13.6661,0.131856,-3.80672,,,,
8026,1.58453,22.8189,21.7126,1.02505,-1.5033299999999998,0.264241,10.252,13.6662,0.12551400000000001,-3.80389,,,,
8027,1.4733,22.7037,21.7141,1.0084799999999998,-1.49215,0.195124,10.1798,13.6662,0.11947999999999999,-3.8010599999999997,,,,
8028,1.56342,22.7885,21.7155,0.990603,-1.48098,0.156796,10.1386,13.6663,0.11376700000000001,-3.7982400000000003,,,,
8029,1.6864700000000001,22.9051,21.7169,0.971474,-1.46981,0.133956,10.1133,13.6664,0.108386,-3.79541,,,,
8030,1.72269,22.9336,21.7184,0.9511719999999999,-1.45865,0.127057,10.1042,13.6664,0.10335,-3.79259,,,,
8031,1.6962400000000002,22.8983,21.7198,0.929789,-1.4474799999999999,0.151926,10.1273,13.6665,0.098666,-3.78976,,,,
8032,1.68285,22.8752,21.7212,0.907435,-1.43632,0.211417,10.1854,13.6666,0.0943421,-3.78694,,,,
8033,1.6564400000000001,22.8382,21.7227,0.884237,-1.42516,0.273496,10.2464,13.6666,0.0903843,-3.7841199999999997,,,,
8034,1.45575,22.6262,21.7241,0.8603350000000001,-1.41401,0.284032,10.2562,13.6667,0.0867971,-3.7813,,,,
8035,0.915968,22.0745,21.7255,0.83588,-1.40286,0.206076,10.1779,13.6668,0.0835835,-3.7784800000000005,,,,
8036,0.0319479,21.1782,21.726999999999997,0.811034,-1.3917,0.0487936,10.0207,13.6668,0.0807452,-3.77567,,,,
8037,-1.01548,20.1183,21.7284,0.7859659999999999,-1.38056,-0.141726,9.8306,13.6669,0.078282,-3.77285,,,,
8038,-1.9959900000000002,19.1253,21.7298,0.76085,-1.36941,-0.31978,9.65333,13.667,0.0761923,-3.7700400000000003,,,,
8039,-2.7922599999999997,18.7061,22.3892,0.7446619999999999,-1.63547,-0.469146,9.66442,14.1397,0.08137589999999999,-4.08754,,,,
8040,-3.38902,18.0994,22.3909,0.7215090000000001,-1.6240299999999999,-0.5886170000000001,9.547360000000001,14.1407,0.0807911,-4.08552,,,,
8041,-3.7748,17.7041,22.3927,0.6987949999999999,-1.61261,-0.668354,9.470360000000001,14.1417,0.0805328,-4.08349,,,,
8042,-3.8029800000000002,17.6669,22.3944,0.676671,-1.6011799999999998,-0.667331,9.47444,14.1427,0.0805855,-4.0814699999999995,,,,
8043,-3.25543,18.2063,22.3962,0.655278,-1.5897700000000001,-0.5394800000000001,9.60563,14.1436,0.0809318,-4.07945,,,,
8044,-2.05944,19.3949,22.3979,0.634746,-1.57835,-0.282225,9.866489999999999,14.1446,0.0815526,-4.0774300000000006,,,,
8045,-0.46212,20.9858,22.3997,0.615189,-1.56694,0.0376654,10.1902,14.1456,0.0824271,-4.075419999999999,,,,
8046,1.0325,22.4751,22.4014,0.596704,-1.55554,0.311741,10.4684,14.1465,0.08353250000000001,-4.07341,,,,
8047,1.95458,23.393,22.4032,0.5793699999999999,-1.54414,0.454421,10.6154,14.1475,0.0848441,-4.0714,,,,
8048,2.16348,23.5989,22.4049,0.563242,-1.53274,0.45319,10.6186,14.1485,0.0863355,-4.06939,,,,
8049,1.9041599999999999,23.3379,22.4067,0.548353,-1.52135,0.364715,10.5348,14.1495,0.08797819999999999,-4.0673900000000005,,,,
8050,1.58514,23.0183,22.4084,0.53471,-1.50997,0.264359,10.4391,14.1504,0.089742,-4.06539,,,,
8051,1.47469,22.9086,22.4102,0.5222939999999999,-1.49858,0.19511099999999998,10.3747,14.1514,0.0915947,-4.06339,,,,
8052,1.56617,23.002,22.4119,0.511058,-1.4872100000000001,0.156672,10.3412,14.1524,0.0935022,-4.0614,,,,
8053,1.69049,23.1293,22.4137,0.500929,-1.47584,0.13385,10.3232,14.1534,0.09542869999999999,-4.05941,,,,
8054,1.7275200000000002,23.1703,22.4154,0.491805,-1.4644700000000002,0.12724100000000002,10.3215,14.1543,0.0973367,-4.05742,,,,
8055,1.7014099999999999,23.149,22.4172,0.483555,-1.4531100000000001,0.15266500000000002,10.3517,14.1553,0.09918710000000001,-4.05544,,,,
8056,1.6878799999999998,23.1411,22.4189,0.476024,-1.44175,0.21272199999999997,10.4165,14.1563,0.100939,-4.05346,,,,
8057,1.66074,23.1201,22.4207,0.469027,-1.4304,0.275011,10.4833,14.1572,0.102551,-4.051480000000001,,,,
8058,1.45868,22.9244,22.4224,0.462359,-1.41905,0.28519,10.4979,14.1582,0.103978,-4.04951,,,,
8059,0.917012,22.3893,22.4242,0.455788,-1.40771,0.20642800000000003,10.4233,14.1592,0.105178,-4.047540000000001,,,,
8060,0.030931599999999997,21.5096,22.4259,0.449063,-1.3963700000000001,0.0482573,10.2689,14.1602,0.10610499999999999,-4.04558,,,,
8061,-1.01847,20.4661,22.4277,0.441916,-1.38504,-0.14288800000000001,10.0813,14.1611,0.106714,-4.04362,,,,
8062,-2.00086,19.4889,22.4294,0.434062,-1.37371,-0.321201,9.90621,14.1621,0.106958,-4.04166,,,,
8063,-2.79581,19.0577,23.0062,0.43667399999999995,-1.58934,-0.470588,9.94098,14.4689,0.112481,-4.16982,,,,
8064,-3.3945199999999995,18.4638,23.0082,0.428087,-1.5779299999999998,-0.590321,9.82448,14.4701,0.11254600000000001,-4.1679,,,,
8065,-3.78206,18.0795,23.0102,0.41783100000000006,-1.5665200000000001,-0.670196,9.7473,14.4714,0.11208399999999999,-4.16597,,,,
8066,-3.8098,18.0529,23.0122,0.40558,-1.55512,-0.66894,9.75067,14.4726,0.111047,-4.16406,,,,
8067,-3.25906,18.6025,23.0143,0.39101199999999997,-1.54372,-0.540388,9.88071,14.4739,0.10938599999999998,-4.16214,,,,
8068,-2.05864,19.7991,23.0163,0.373812,-1.53234,-0.28214,10.1398,14.4751,0.107057,-4.16023,,,,
8069,-0.45811899999999994,21.3929,23.0183,0.353678,-1.52096,0.0386797,10.4607,14.4763,0.10401700000000001,-4.15833,,,,
8070,1.03718,22.8783,23.0204,0.330322,-1.50958,0.313295,10.7346,14.4776,0.100226,-4.15644,,,,
8071,1.95809,23.7857,23.0224,0.303477,-1.49822,0.456016,10.8759,14.4788,0.0956471,-4.15454,,,,
8072,2.16575,23.9762,23.0244,0.272899,-1.48686,0.45445399999999997,10.8721,14.48,0.09024889999999999,-4.15266,,,,
8073,1.9062599999999998,23.6956,23.0264,0.23837399999999997,-1.4755,0.365507,10.78,14.4813,0.0840035,-4.15078,,,,
8074,1.5876700000000001,23.3517,23.0285,0.199716,-1.4641600000000001,0.264737,10.6752,14.4825,0.076888,-4.1489,,,,
8075,1.4771299999999998,23.2116,23.0305,0.156776,-1.45282,0.195241,10.6008,14.4837,0.0688851,-4.14703,,,,
8076,1.56758,23.2681,23.0325,0.109444,-1.4414799999999999,0.15676099999999998,10.5566,14.485,0.0599827,-4.145169999999999,,,,
8077,1.6908599999999998,23.3529,23.0345,0.0576497,-1.43016,0.13411099999999998,10.5272,14.4862,0.050175,-4.14331,,,,
8078,1.72812,23.3472,23.0366,0.00136434,-1.4188399999999999,0.127829,10.5133,14.4875,0.0394624,-4.1414599999999995,,,,
8079,1.70367,23.2753,23.0386,-0.0593942,-1.40753,0.153584,10.5305,14.4887,0.027851799999999996,-4.13961,,,,
8080,1.69185,23.2117,23.0406,-0.12456199999999999,-1.39622,0.21377100000000002,10.5813,14.4899,0.015356799999999999,-4.13777,,,,
8081,1.66475,23.1284,23.0426,-0.194029,-1.3849200000000002,0.27585,10.6331,14.4912,0.00199815,-4.13594,,,,
8082,1.46058,22.864,23.0447,-0.267635,-1.37363,0.285514,10.6316,14.4924,-0.012196700000000001,-4.13411,,,,
8083,0.9159809999999999,22.2551,23.0467,-0.345175,-1.36235,0.20613499999999998,10.5403,14.4936,-0.027192900000000002,-4.13229,,,,
8084,0.0279812,21.2992,23.0487,-0.426393,-1.35107,0.0474745,10.3689,14.4949,-0.042948900000000005,-4.13047,,,,
