,timestamp,demand,grid1-load,grid1-loss,grid1-temp,grid2-load,grid2-loss,grid2_1-temp,grid2_2-temp,grid3-load,grid3-loss,grid3-temp,has incorrect data
0,2017-12-01 00:00:00,351.2253662774,449.532,18.766,267.85,193.3822,5.586,262.274810791016,262.578399658203,,,265.23236083984403,False
1,2017-12-01 01:00:00,344.42045803720004,439.036,18.02,267.55,189.39140000000003,5.4639999999999995,262.461517333984,262.839324951172,,,265.247192382813,False
2,2017-12-01 02:00:00,342.4132136714,442.23699999999997,18.246,267.25,170.54269999999997,4.922,262.358520507813,262.623046875,,,265.378570556641,False
3,2017-12-01 03:00:00,345.4270710594,447.836,18.645,266.95,187.454,5.406000000000001,262.49835205078097,262.58123779296903,,,265.624847412109,False
4,2017-12-01 04:00:00,357.5612573713,463.995,19.823,267.05,189.6965,5.473,262.37774658203097,262.52606201171903,,,265.755218505859,False
5,2017-12-01 05:00:00,393.15128367349996,514.748,23.796999999999997,267.15,199.70879999999997,5.785,261.80810546875,262.581420898438,,,266.405303955078,False
6,2017-12-01 06:00:00,445.3529003866,576.118,29.153000000000002,267.25,212.01699999999997,6.19,260.785278320313,263.041656494141,,,266.063079833984,False
7,2017-12-01 07:00:00,464.8048818072,593.987,30.826,267.35,218.1405,6.401,260.625701904297,263.413482666016,,,267.06561279296903,False
8,2017-12-01 08:00:00,465.8348277152,591.086,30.551,267.45,218.4997,6.412999999999999,260.9248046875,263.839721679688,,,267.047332763672,False
9,2017-12-01 09:00:00,465.8714191208,588.1669999999999,30.275,267.55,216.4281,6.341,260.08251953125,264.411651611328,,,267.459930419922,False
10,2017-12-01 10:00:00,461.1222046542,586.467,30.115,268.45,214.40989999999996,6.272,260.578369140625,265.693878173828,,,268.115936279297,False
11,2017-12-01 11:00:00,459.00487420919995,586.967,30.162,269.25,213.35829999999996,6.236000000000001,261.68310546875,266.81744384765597,,,268.888641357422,False
12,2017-12-01 12:00:00,457.7727629596,584.461,29.928,268.75,210.99069999999998,6.155,261.417358398438,264.914398193359,,,268.453887939453,False
13,2017-12-01 13:00:00,459.1220808746,585.342,30.01,269.45,210.3962,6.135,261.809722900391,265.189575195313,,,268.60308837890597,False
14,2017-12-01 14:00:00,465.89990281080003,595.818,31.0,270.15,210.8543,6.151,262.37896728515597,265.653350830078,,,268.976043701172,False
15,2017-12-01 15:00:00,470.3855518112,596.56,31.070999999999998,270.85,210.28469999999996,6.132000000000001,261.60040283203097,266.171661376953,,,269.450408935547,False
16,2017-12-01 16:00:00,462.1471905765,588.865,30.340999999999998,271.45,209.1989,6.095,262.085479736328,266.654449462891,,,270.04388427734403,False
17,2017-12-01 17:00:00,451.1638090173,574.806,29.031999999999996,272.15,206.36020000000005,6.001,261.9130859375,266.99591064453097,,,270.712799072266,False
18,2017-12-01 18:00:00,438.7593937916,567.903,28.401,272.75,203.1749,5.897,261.434173583984,266.702301025391,,,271.19171142578097,False
19,2017-12-01 19:00:00,422.6732620915,549.7090000000001,26.774,273.15,199.52359999999987,5.779,261.319946289063,266.864410400391,,,271.625823974609,False
20,2017-12-01 20:00:00,405.28585962870005,530.383,25.105,273.55,195.5043,5.652,262.170684814453,268.046142578125,,,272.46044921875,False
21,2017-12-01 21:00:00,387.37999871830004,507.564,23.21,273.95,190.6475,5.502000000000001,263.08087158203097,269.251190185547,,,273.23046875,False
22,2017-12-01 22:00:00,372.3999855023,480.80300000000005,21.094,274.75,183.7026,5.295,264.399993896484,270.16925048828097,,,273.989959716797,False
23,2017-12-01 23:00:00,351.10627000290003,451.49300000000005,18.908,275.65,179.59479999999996,5.175,265.830352783203,271.03546142578097,,,275.288421630859,False
24,2017-12-02 00:00:00,333.2953936813,429.05300000000005,17.327,275.75,173.6715,5.008,266.13372802734403,270.314819335938,,,275.164428710938,False
25,2017-12-02 01:00:00,322.9185231963,416.44,16.474,276.05,169.19109999999995,4.885,266.18768310546903,269.728149414063,,,275.656860351563,False
26,2017-12-02 02:00:00,316.6937423594,407.865,15.908,276.35,166.4905,4.813,267.368041992188,270.77813720703097,,,275.85577392578097,False
27,2017-12-02 03:00:00,314.6110537047,405.325,15.743,276.65,167.5898,4.842,268.42431640625,271.67816162109403,,,277.28558349609403,False
28,2017-12-02 04:00:00,316.438087155,405.051,15.725,276.45,168.674,4.871,268.98321533203097,272.025146484375,,,277.697509765625,False
29,2017-12-02 05:00:00,322.9532422797,411.779,16.165,276.25,170.6908000000001,4.926,269.26568603515597,272.0107421875,,,276.80810546875,False
30,2017-12-02 06:00:00,340.3399403929,427.785,17.24,275.95,174.6896,5.0360000000000005,268.084869384766,271.217132568359,,,276.465911865234,False
31,2017-12-02 07:00:00,361.8626564583,451.77,18.928,276.35,180.9052,5.212999999999999,267.95062255859403,271.594116210938,,,276.777954101563,False
32,2017-12-02 08:00:00,381.0572670233,478.164,20.891,276.65,185.90360000000004,5.36,268.86370849609403,271.759643554688,,,276.576293945313,False
33,2017-12-02 09:00:00,393.48109542260005,496.287,22.304000000000002,276.95,188.3295,5.432,269.123901367188,271.87286376953097,,,276.34429931640597,False
34,2017-12-02 10:00:00,395.42458634440004,499.61199999999997,22.569000000000003,277.45,187.3235,5.402,269.674102783203,272.052459716797,,,276.852020263672,False
35,2017-12-02 11:00:00,394.1662244554,493.664,22.096,277.85,184.9437,5.331,269.984619140625,272.17108154296903,,,277.41790771484403,False
36,2017-12-02 12:00:00,392.7473948157,488.504,21.691,277.75,184.0098,5.303999999999999,269.4609375,272.537200927734,,,277.26739501953097,False
37,2017-12-02 13:00:00,393.3041364694,485.4,21.449,277.95,179.47830000000005,5.172000000000001,269.761352539063,272.720428466797,,,277.64544677734403,False
38,2017-12-02 14:00:00,402.271444125,491.652,21.938000000000002,278.25,181.4609,5.229,269.27386474609403,272.954620361328,,,277.786865234375,False
39,2017-12-02 15:00:00,410.0381632862,497.634,22.410999999999998,278.45,179.9696,5.186,268.67864990234403,273.330108642578,,,278.104736328125,False
40,2017-12-02 16:00:00,411.4754436408,499.75800000000004,22.581,278.45,183.7026,5.295,270.574584960938,273.760223388672,,,277.35223388671903,False
41,2017-12-02 17:00:00,406.926636697,492.972,22.041999999999998,278.35,183.0427,5.275,270.069213867188,273.861297607422,,,276.84783935546903,False
42,2017-12-02 18:00:00,395.1008593259,480.744,21.089000000000002,278.25,180.9128,5.212999999999999,270.113250732422,273.72491455078097,,,276.545989990234,False
43,2017-12-02 19:00:00,379.5303324063,463.858,19.813,277.65,179.1101,5.1610000000000005,272.00030517578097,274.245758056641,,,276.11175537109403,False
44,2017-12-02 20:00:00,365.0598650414,449.462,18.761,277.05,175.2962,5.053,272.24774169921903,273.750030517578,,,275.56475830078097,False
45,2017-12-02 21:00:00,349.8399653793,432.168,17.542,276.35,172.2935,4.97,271.22845458984403,272.951934814453,,,275.29791259765597,False
46,2017-12-02 22:00:00,286.9880525787,412.11300000000006,16.187,276.15,170.74009999999996,4.927,270.866729736328,272.503295898438,,,274.931304931641,False
47,2017-12-02 23:00:00,274.18690633169996,403.83099999999996,15.645999999999999,275.85,166.9849,4.8260000000000005,269.477783203125,271.940032958984,,,274.497924804688,False
48,2017-12-03 00:00:00,263.655809241,393.74,15.002,276.45,165.0222,4.774,270.78759765625,272.405975341797,,,274.847625732422,False
49,2017-12-03 01:00:00,229.2242436065,389.27099999999996,14.722999999999999,276.15,165.64780000000005,4.79,270.921875,272.825408935547,,,274.203582763672,False
50,2017-12-03 02:00:00,228.0151172016,384.02,14.398,275.75,165.0117,4.774,270.542694091797,272.52777099609403,,,274.85223388671903,False
51,2017-12-03 03:00:00,229.5657317516,383.108,14.342,275.35,165.98989999999995,4.8,270.28271484375,272.425994873047,,,274.318328857422,False
52,2017-12-03 04:00:00,234.7100091272,387.79400000000004,14.630999999999998,275.35,166.32279999999994,4.808,270.953369140625,272.201629638672,,,274.572967529297,False
53,2017-12-03 05:00:00,281.3396486392,392.904,14.95,275.25,167.0161,4.827,270.40216064453097,272.028839111328,,,274.011505126953,False
54,2017-12-03 06:00:00,298.2342305149,406.731,15.834000000000001,275.25,170.7332,4.927,269.51715087890597,272.471954345703,,,274.55767822265597,False
55,2017-12-03 07:00:00,315.3842207349,427.793,17.241,275.55,174.2363,5.024,269.531402587891,272.628784179688,,,273.971343994141,False
56,2017-12-03 08:00:00,332.2093004794,448.582,18.698,275.95,180.0223,5.188,269.987548828125,272.309539794922,,,274.693115234375,False
